Test Name=, TR8273 TS7 7HA.03 Dynamics H2 Run 12
Test Request Number=, 8273
Data Type=, All Data Scans
Data Extracted on(Server)=, 06/03/2022 1:53:41 AM Eastern Standard Time
Extraction Method=, Actual Peak Data
Selected Start Time(Could be different from actual)=, 02/02/2022 07:34:26.000
Selected End Time(Could be different from actual)=, 02/03/2022 05:09:47.000
Frequency Min[Hz]=, 0
Frequency Max[Hz]=, 250
Speed Min[RPM]=, 0
Speed Max[RPM]=, 4320
Full Speed[RPM]=, 3600
Amplitude Min=, 0.001
Amplitude Max=, 10000
Data Mode=, Extract data from date & time.
Description of all testpoints for the selected data set is defined below:
Sequence # 0 = Not an offical Testpoint.
Sequence # 1477 =  Run 12 1492 OPER-17-Cold Start - Gas - Run 12 Testpoint taken on:  02/02/2022  08:13:39.433
Sequence # 1478 =  Run 12 1493 HGP-65CMECH-11-S4B Cold Load to Base with 3Hr hold Testpoint taken on:  02/02/2022  08:32:11.207
Sequence # 1479 =  Run 12 1494 HGP-65CMECH-11-S4B Cold Load to Base with 1Hr hold SSDP Testpoint taken on:  02/02/2022  09:54:26.226
Sequence # 1480 =  Run 12 1495 CMB Baseload Run 12 Testpoint taken on:  02/02/2022  09:59:56.938
Sequence # 1481 =  Run 12 1496 CVRAM-98 CVRAM-20-CVR - Shutdown IGV 59deg High Opline Testpoint taken on:  02/02/2022  10:27:43.420
Sequence # 1482 =  Run 12 1497 Oper Hot Restart to FSNL Testpoint taken on:  02/02/2022  11:22:43.267
Sequence # 1483 =  Run 12 1498 TP12.21-MISC-11HTB-7-DHEC Emissions SSDP 20pct load Testpoint taken on:  02/02/2022  12:17:15.640
Sequence # 1484 =  Run 12 1499 HTB-8-40Pct Load SSDP Testpoint taken on:  02/02/2022  12:33:05.468
Sequence # 1485 =  Run 12 1500 MISC-12-DHEC Emissions SSDP 50pct load Testpoint taken on:  02/02/2022  13:06:31.799
Sequence # 1486 =  Run 12 1501 CAR-57-CVR Daily Health Check - Nc 100pct IGVVSV 0deg Design Point SSDP Testpoint taken on:  02/02/2022  13:35:09.582
Sequence # 1487 =  Run 12 1502 MISC-13 HTB-11-DHEC Emissions SSDP 100pct load Testpoint taken on:  02/02/2022  14:12:43.918
Sequence # 1488 =  Run 12 1503 CMB Baseload Emissions 426MW  PM1 22.5  PM3 60  AFS 48.5 Testpoint taken on:  02/02/2022  14:18:05.632
Sequence # 1489 =  Run 12 1504 CMB-5-Swirl Test - 100pct Load Testpoint taken on:  02/02/2022  14:21:50.080
Sequence # 1490 =  Run 12 1505 CMB-5-Swirl Test - 100pct Load   8pct Swirl Valve Stroke Testpoint taken on:  02/02/2022  14:34:17.717
Sequence # 1491 =  Run 12 1506 TAR-23-TurbineDiffuser Performance Mach Number  IGV Plus 4deg Testpoint taken on:  02/02/2022  14:49:59.858
Sequence # 1492 =  Run 12 1507 TAR-23-TurbineDiffuser Performance Mach Number  IGV Plus 4deg Testpoint taken on:  02/02/2022  15:00:13.477
Sequence # 1493 =  Run 12 1508 TAR-24-TurbineDiffuser Performance Mach Number  GT IGV 0deg Testpoint taken on:  02/02/2022  15:08:15.301
Sequence # 1494 =  Run 12 1509 TAR-24-TurbineDiffuser Performance Mach Number  GT IGV -2deg Testpoint taken on:  02/02/2022  15:15:46.289
Sequence # 1495 =  Run 12 1510 TAR-26-TurbineDiffuser Performance Mach Number GT IGV -2deg  445MW Testpoint taken on:  02/02/2022  15:27:46.106
Sequence # 1496 =  Run 12 1511 TAR-28-TurbineDiffuser Performance Mach Number  GT IGV -6deg  445MW Testpoint taken on:  02/02/2022  15:38:02.239
Sequence # 1497 =  Run 12 1512 TAR-30-TurbineDiffuser Performance Mach Number  GT IGV -10deg  444MW Testpoint taken on:  02/02/2022  15:46:33.933
Sequence # 1498 =  Run 12 1513 TAR-22-TurbineDiffuser Performance Mach Number GT IGV 9.6deg 423MW Testpoint taken on:  02/02/2022  16:48:05.022
