Test Name=,
Test Request Number=,8273
Data Type=,1
Data Extracted on(Server)=,6/3/2022 1:50:43 AM Eastern Standard Time
Selected Start Time(Could be different from actual)= , 2/2/2022 4:58:27 AM
Selected End Time(Could be different from actual)= , 2/3/2022 1:40:49 PM
New Output File Format =,TRUE
Export Header =,TRUE
DataTypeDesired,Scan Data
How Often (seconds)= , 0
MaxLinesDesiredInFile= ,-1
MaxColsDesiredInFile= ,-1
Filter List
Filter Variable,Min Filter Value, Max Filter Value, Ignore Zero (0=do not ignore, 1 = ignore)

###
Date,Time,Time (UTC),Test ID number,Test point sequence number,Test point identification,ca_52 : LOAD :  : MW : Load,ca_57 : TEXHAUST :  : degF : Exhaust temp
02/03/2022, 04:53:50.145,1643882030.692,8273,0,na,0.0,917.8843383789
02/03/2022, 04:54:25.155,1643882066.05,8273,0,na,0.0,914.2485351563
02/03/2022, 04:54:28.155,1643882068.941,8273,0,na,0.0,913.9439697266
02/03/2022, 04:55:09.168,1643882109.334,8273,0,na,0.0,908.9537353516
02/03/2022, 04:55:45.182,1643882146.048,8273,0,na,0.0,906.7872314453
02/03/2022, 04:56:16.189,1643882177.17,8273,0,na,0.0,902.3883666992
02/03/2022, 04:56:53.201,1643882213.977,8273,0,na,0.0,896.6627197266
02/03/2022, 04:57:20.213,1643882240.502,8273,0,na,0.0,893.8349609375
02/03/2022, 04:57:20.213,1643882240.719,8273,0,na,0.0,893.8349609375
02/03/2022, 04:58:18.239,1643882298.803,8273,0,na,0.0,889.2841186523
02/03/2022, 04:59:06.264,1643882346.958,8273,0,na,0.0,882.9318847656
02/03/2022, 04:59:35.276,1643882375.278,8273,0,na,0.0,883.0393676758
02/03/2022, 05:04:25.592,1643882666.376,8273,0,na,0.0,560.6709594727
02/03/2022, 05:05:27.614,1643882727.784,8273,0,na,0.0,538.1829223633
02/03/2022, 05:05:50.625,1643882751.06,8273,0,na,0.0,533.095703125
02/03/2022, 05:07:35.664,1643882855.969,8273,0,na,0.0,518.4668579102
02/03/2022, 05:07:59.677,1643882880.193,8273,0,na,0.0,517.4317016602
02/03/2022, 05:08:24.680,1643882905.175,8273,0,na,0.0,514.6342773438
02/03/2022, 05:08:48.867,1643882933.739,8273,0,na,0.0,497.4055786133
